district,date,rainfall_mm,temperature_c,humidity_pct,sanitation_score,population_density,previous_cases,outbreak_label
Takoradi,2025-08-21,3.9699173850084724,25.716942336711256,38.71265905585188,0.9132323047460915,866.3834547081331,25,0
Tamale,2025-08-22,3.0291381554346426,16.1188238355084,64.58168114788698,0.7788443455927263,240.9515334033849,17,0
Kumasi,2025-08-23,9.300954436999046,27.043264057403356,50.20278775283193,0.5273051516067345,977.2840732025758,20,0
Accra,2025-08-24,0.5161615804331191,19.853142459089643,48.46667596794255,0.9859226506627423,858.2844064587733,19,0
Takoradi,2025-08-25,3.349508678149231,18.23664857078233,43.1265565288929,0.7563076220516,550.7889453006392,23,0
Cape Coast,2025-08-26,0.8128809185896223,17.388204068910547,42.0610750213211,0.6454384271157912,983.2792824298227,15,0
Takoradi,2025-08-27,1.9628129750685221,30.563441874949625,46.44552496887711,0.734703420994629,187.6390561972038,16,0
Cape Coast,2025-08-28,6.684799390123954,21.853683031536058,52.9097904236951,0.9289288917587445,372.7591850575915,18,0
Takoradi,2025-08-29,3.2314909664580886,32.6686385495825,79.53259137526568,0.6524515621925318,674.4019735365503,20,0
Takoradi,2025-08-30,2.357129482107963,22.32099268473851,54.74120324104796,0.5963381982433502,415.00618162586085,15,0
Takoradi,2025-08-31,2.508307700792891,16.463210212035264,61.777501062680315,0.5645356234654407,935.5352967827126,19,0
Cape Coast,2025-09-01,3.075810804584616,19.417377800256705,64.00481386506328,0.6489296991951057,159.0634793600358,21,0
Cape Coast,2025-09-02,7.68597100947232,31.179058100034695,61.31065186215849,0.8900240435200217,594.4706488548682,23,0
Takoradi,2025-09-03,11.132042581618734,24.220509110316662,59.225565392740066,0.7358131825976308,631.7796406556031,16,0
Kumasi,2025-09-04,15.5427903151115,22.258563517546996,48.04706236400755,0.61374080184677,687.4553113995017,30,0
Tamale,2025-09-05,7.7300481522784885,25.80009112926394,74.50927548279212,0.5830924998048745,330.099600998633,20,0
Tamale,2025-09-06,1.8946531280202563,27.508913680837725,78.07196643637886,0.6663647382551896,428.109784767878,11,0
Tamale,2025-09-07,5.825919673405102,30.586994079512305,43.17341305877314,0.9699621864428545,859.3124766984798,14,0
Cape Coast,2025-09-08,2.8777374668244695,32.24249614946463,49.7597140911362,0.6715133562950122,275.4484920731438,20,0
Cape Coast,2025-09-09,1.4696452012448886,23.20115677105457,57.20189657622994,0.9940620379773177,844.1810624560259,15,0
Kumasi,2025-09-10,9.190218630952891,18.36976156958981,50.35462205089809,0.7426152278826781,606.3898806124682,18,0
Tamale,2025-09-11,0.19592058371878027,22.93267419438362,65.05965553455866,0.5895819591450755,785.9687600746739,17,0
Tamale,2025-09-12,11.601810465201861,26.30140253291443,52.71727797593387,0.9455700458967546,742.2466296371244,16,0
Takoradi,2025-09-13,3.094629674196398,20.181205368946944,81.65056067806603,0.7301776865674134,286.76034584639115,19,0
Cape Coast,2025-09-14,5.069538156672787,20.214245425524787,71.90548594343596,0.8548356717522623,611.9314627904855,17,0
Tamale,2025-09-15,5.384556178581311,26.718939407749428,62.12574030632215,0.9918557916045758,880.9508375245831,20,0
Kumasi,2025-09-16,11.274584490295103,24.756738242147744,70.26986263319732,0.525087675159987,488.9046131217364,20,0
Kumasi,2025-09-17,5.062214460021356,25.163984977057932,71.05900424357309,0.5483472798937836,969.931693200985,28,0
Tamale,2025-09-18,4.758729320554361,21.207523326499654,54.36052511941757,0.860228370731378,506.99359009154625,17,0
Cape Coast,2025-09-19,0.344886003909527,23.847996428971165,51.83782755458035,0.6409125016477359,228.50707300109622,17,0
Kumasi,2025-09-20,3.653290209946091,20.378834278658477,60.78143062969647,0.5921506984750495,450.4912120699059,23,0
Takoradi,2025-09-21,0.8135888687831074,29.450992055623935,68.61636124497944,0.5196809399098647,956.5321657514835,12,0
Kumasi,2025-09-22,6.686259595713725,30.176246673618763,61.390603986534174,0.5109233559931009,387.7487644058688,24,0
Accra,2025-09-23,3.5894736616271414,15.769060688809532,44.23003517809003,0.8872428015598954,881.2883438803566,22,0
Accra,2025-09-24,5.700731733357541,20.35244569903795,51.97175556049157,0.567216713684775,893.1256135137008,26,0
Cape Coast,2025-09-25,0.21283059708177177,17.517353724549604,59.26027136405622,0.7338603079855754,415.167871898765,20,0
Tamale,2025-09-26,0.4430196733423927,21.74988032796551,59.2433439567417,0.8029484075897415,174.93189224556892,26,0
