district,date,rainfall_mm,temperature_c,humidity_pct,sanitation_score,population_density,previous_cases,outbreak_label,district_encoded,week_of_year,rainfall_rolling,rainfall_anomaly
Tamale,2024-12-02,3.113388075084737,24.6211785673227,72.7946493165775,0.7986561891653559,234.44347260378888,24,0,4,49,4.5214155194436065,-1.4080274443588694
Kumasi,2024-12-03,2.3884517238995,28.352403086206063,70.41724664058852,0.6968177601387211,683.4312586700398,22,0,2,49,3.9623414562704107,-1.573889732370911
Cape Coast,2024-12-04,9.951063609473774,19.64071383479922,65.83544303011888,0.7367178296875108,255.1477258946496,17,0,1,49,5.071030514800018,4.880033094673756
Accra,2024-12-05,3.660290274007968,17.23120616991968,58.7048275313656,0.9272736966010902,885.1551070193334,14,0,0,49,4.778298420616487,-1.1180081466085188
Cape Coast,2024-12-06,3.261771957576247,29.089448290125144,65.79857285295132,0.670002193029946,651.8046151623173,16,0,1,49,4.815394391239366,-1.5536224336631186
Takoradi,2024-12-07,0.1298827697100723,26.882047630487584,52.93107432012651,0.9348248424060857,241.4834952012588,27,0,3,49,4.250752152692009,-4.120869382981937
Tamale,2024-12-08,2.087039407053988,20.48974222821245,68.55555659020712,0.5440672154883457,966.104251733086,23,0,4,49,2.2847461020870616,-0.19770669503307348
Accra,2024-12-09,2.391756824494026,20.651684593626527,76.4948089432392,0.8883992186043154,566.5289170017886,21,0,0,50,1.9676127397085763,0.4241440847854496
Accra,2024-12-10,2.544327570989996,30.627173922073847,70.70610559979187,0.923773816527368,165.6086066844895,24,0,0,50,1.7882516430620137,0.7560759279279825
Takoradi,2024-12-11,4.3395552743263535,19.05294053566336,52.70397530192591,0.5909088264186694,664.1496139735605,23,0,3,50,2.840669769216084,1.4988855051102696
Takoradi,2024-12-12,3.813585521764344,33.21336476627982,63.61417317273103,0.7151732661861002,327.8790163115292,25,0,3,50,3.2723062978936723,0.5412792238706716
Kumasi,2024-12-13,4.681256791374099,20.496896326760652,47.06858456241352,0.5827498873318278,823.3241066895722,22,0,2,50,3.844681289613691,0.8365755017604082
Tamale,2024-12-14,7.238365643934406,28.191959628041914,65.72390311175675,0.8533020644971089,836.0398662095715,22,0,4,50,5.018190807849793,2.220174836084613
Tamale,2024-12-15,8.382852007425823,23.356907621255075,64.50603412862539,0.7676738840308284,981.0526202691956,20,0,4,50,6.0290149911246615,2.3538370163011617
Cape Coast,2024-12-16,6.3314237191569545,28.01593715541172,41.30183660467836,0.8176616733541605,551.6825779220533,19,0,1,51,6.658474540472813,-0.3270508213158587
Kumasi,2024-12-17,15.563993625021029,22.27942998942904,48.38216156087636,0.5982434834781056,509.4611917549634,20,0,2,51,9.379158748884546,6.184834876136483
Kumasi,2024-12-18,0.0920042229135001,24.18603546963853,57.16861103256233,0.6058729310262098,778.1280449018326,24,0,2,51,7.592568393629319,-7.500564170715819
Kumasi,2024-12-19,1.089399553562565,25.204595876978605,56.991402528591735,0.5207486627549531,219.2235907077339,16,0,2,51,5.769205280163504,-4.679805726600939
Kumasi,2024-12-20,0.0379580926570784,19.98906272109264,47.90523064581195,0.6610337675978648,592.2239624138117,25,0,2,51,4.195838873538537,-4.157880780881459
Tamale,2024-12-21,5.213164632038758,28.704121727100627,63.88978729352184,0.7798723306668375,591.6228401177659,20,0,4,51,1.6081316252929683,3.60503300674579
Tamale,2024-12-22,11.415410050332383,22.433932167642077,62.51473608940512,0.9289674569986645,180.5258105293485,18,0,4,51,4.438983082147689,6.976426968184694
Kumasi,2024-12-23,1.3951467213888673,23.857000423299908,58.05730868021481,0.8334637237293403,476.1856769562222,16,0,2,52,4.515419874104264,-3.120273152715397
Cape Coast,2024-12-24,13.088845831118594,20.02825312695744,52.44208499841637,0.7176981616998757,867.9563187104818,24,0,1,52,7.778141808719644,5.31070402239895
Accra,2024-12-25,0.3107995096936032,12.188331706023448,70.48707126416564,0.976560057197069,870.5382597951942,17,0,0,52,6.552550528133355,-6.241751018439752
Accra,2024-12-26,13.62364461500059,24.04486118699916,76.55407113088296,0.8596226002879159,189.3138984277129,19,0,0,52,7.1046091693004065,6.519035445700183
Cape Coast,2024-12-27,2.166412396532692,37.063077108064576,55.16438516153463,0.965082601431275,181.64879447304776,23,0,1,52,7.297425588086362,-5.13101319155367
Kumasi,2024-12-28,0.5347023069596843,28.92302143949012,53.878330828451794,0.7637939866360828,336.4259293017418,26,0,2,52,4.158889707046636,-3.624187400086951
Tamale,2024-12-29,3.326412744497058,24.903698101328025,64.91207665411996,0.6294521373965698,887.2894562985941,14,0,4,52,4.912793015747499,-1.586380271250441
Accra,2024-12-30,1.4837928153908595,23.68554585395866,56.419706202530136,0.526413343182361,216.01232656614903,31,0,0,1,1.8778300658450662,-0.3940372504542067
Takoradi,2024-12-31,1.6764749629583098,25.11232946406023,58.60602799336766,0.8630424257419252,747.9971223647017,24,0,3,1,1.7553457074514707,-0.0788707444931609
Takoradi,2025-01-01,1.835718935806393,27.73559557587605,67.39653151724671,0.5606514990027671,191.0490576517929,18,0,3,1,2.080599864663148,-0.24488092885675505
Cape Coast,2025-01-02,8.123415099827117,19.095935923455777,40.90643912492708,0.6513875641359836,660.8240683730428,20,0,1,1,3.279850453495663,4.843564646331454
Kumasi,2025-01-03,3.873535690691302,30.57160847334436,73.1830232485267,0.7662354539419487,420.4605692072303,22,0,2,1,3.8772861723207734,-0.003750481629471558
Accra,2025-01-04,1.8648034787672627,28.57690657720622,60.72680524329341,0.7822082938898738,810.0225666692803,30,0,0,1,3.9243683012730117,-2.059564822505749
Kumasi,2025-01-05,4.712323804772562,28.59092862853967,55.8850685543782,0.800291598493568,310.32140394282726,32,0,2,1,4.643519518514554,0.06880428625800761
Accra,2025-01-06,6.296558623240507,27.192378694048635,59.10765845778551,0.5831276651748503,675.2816464509639,20,0,0,2,4.186805399367902,2.1097532238726053
Cape Coast,2025-01-07,1.5915587110402305,25.09808328846995,59.62429355020519,0.6898687024108243,312.11428111829645,19,0,1,2,3.616311154455134,-2.0247524434149033
Cape Coast,2025-01-08,2.668331669795511,28.3643061798341,42.68798696555075,0.8085971135584833,742.2942548009385,19,0,1,2,3.817193202212196,-1.148861532416685
Takoradi,2025-01-09,0.6498947976070026,27.95907066870689,74.94938227453235,0.9849094323168924,886.3102311046739,23,0,3,2,2.801585950420806,-2.151691152813803
Kumasi,2025-01-10,0.9992678386106936,23.22979644529488,60.41325632270618,0.8638155688498443,214.12161921408403,25,0,2,2,1.4772632542633526,-0.477995415652659
Takoradi,2025-01-11,5.714668463130851,22.13199113551549,64.43002130447375,0.9613018785469788,879.9361197359532,21,0,3,2,2.5080406922860075,3.206627770844843
Kumasi,2025-01-12,1.0010328074182362,25.509281476309933,69.51549770574043,0.8811060291570885,634.2177289728681,18,0,2,2,2.091215976691689,-1.0901831692734527
Takoradi,2025-01-13,3.723922498660501,32.74510075747594,49.788375424397,0.7958584844462002,214.3994417803216,17,0,3,3,2.8597229019550636,0.8641995967054372
Tamale,2025-01-14,6.172954997198428,18.804464621730496,64.73471899035229,0.5960116845681722,484.7876698237408,16,0,4,3,4.153144691601997,2.0198103055964305
Tamale,2025-01-15,0.5651544176023522,17.662373671237802,57.32358909101207,0.8333428259462565,244.7742641365881,22,0,4,3,2.8657661802198726,-2.30061176261752
Tamale,2025-01-16,4.188694362840734,25.823804206182583,68.46770775216494,0.8116897829799535,730.3130999799125,30,0,4,3,3.662681569075497,0.5260127937652372
Tamale,2025-01-17,1.4823548004624207,25.25443850928009,38.727725796485046,0.8012345852286332,782.9813209761547,26,0,4,3,3.1022896445259773,-1.6199348440635566
Accra,2025-01-18,16.47431485903963,25.86670832185204,59.00905699758731,0.7448929339941204,195.21686824551907,20,0,0,3,5.677629609986278,10.796685249053352
Tamale,2025-01-19,3.3038418566340355,26.219765989542505,53.97179344216038,0.7643283019946379,555.52586742518,12,0,4,3,6.3623014697441995,-3.058459613110164
Cape Coast,2025-01-20,8.199293587176795,23.883988726825976,64.32262950634156,0.667221263559052,833.1625504233255,19,0,1,4,7.364951275828214,0.8343423113485811
Cape Coast,2025-01-21,3.995056249968056,32.44931719301041,64.70044187368202,0.7596563463211516,942.5467373958968,18,0,1,4,7.993126638204623,-3.9980703882365667
Accra,2025-01-22,0.2219152463993306,16.99548010761742,52.92374105177974,0.5987779528392392,562.166080067593,24,0,0,4,3.930026735044548,-3.7081114886452173
Tamale,2025-01-23,5.0140299178717616,20.85751487609877,52.87826135823956,0.9025871986801884,955.2513012502664,15,0,4,4,4.357573750353979,0.6564561675177822
Tamale,2025-01-24,15.121002600623664,24.483726199254765,58.89334631442671,0.5928884773493539,582.1200734104268,23,0,4,4,6.088001003715696,9.033001596907967
Tamale,2025-01-25,4.601642113769123,16.784055944229163,51.03357772684792,0.5424831449447332,454.7714451399172,20,0,4,4,6.239647469665964,-1.6380053558968406
Takoradi,2025-01-26,8.551511073538645,24.120727977839643,68.41983695452127,0.7181230131785787,863.3828156976059,19,0,3,4,8.322046426450793,0.22946464708785186
Kumasi,2025-01-27,10.779732650770166,33.30735082864009,56.30792799552554,0.829153719753031,543.6844394122802,23,0,2,5,9.763472109675392,1.0162605410947734
Takoradi,2025-01-28,1.2943703291825013,25.10443244147981,30.930117806783585,0.7188584124667707,524.7122595080707,15,0,3,5,6.306814041815103,-5.012443712632601
Kumasi,2025-01-29,1.1915704709007788,26.153504528593416,56.25177943378194,0.6383770659756542,541.2812404688455,17,0,2,5,5.454296131098016,-4.262725660197237
Tamale,2025-01-30,4.720635323547652,18.6991761741371,49.61456179156028,0.7790855919452204,862.1065016827708,14,0,4,5,4.4965771936002685,0.22405812994738383
Tamale,2025-01-31,2.646887161667886,21.918192959802614,43.68724184539055,0.6735011677061,848.7473875192469,17,0,4,5,2.4633658213246985,0.18352134034318768
Takoradi,2025-02-01,9.15857491084462,23.124018098380315,47.62573361777427,0.9664338450633164,463.1679931961901,26,0,3,5,4.429416966740229,4.729157944104392
Takoradi,2025-02-02,11.51408176856428,23.41142451621883,61.0940847183297,0.961322569801786,399.9698738834725,24,0,3,5,7.010044791156104,4.504036977408176
Kumasi,2025-02-03,2.1803023921175733,31.408218975018844,73.28640828248231,0.7511859099860477,542.7352216352164,22,0,2,6,6.374961558298583,-4.19465916618101
Cape Coast,2025-02-04,1.3516380730422153,27.78845530362562,63.13184473864981,0.6639419970091293,615.4952587633982,19,0,1,6,6.0511492861421665,-4.699511213099951
Kumasi,2025-02-05,7.582596478962244,19.44271021531484,53.934966117842606,0.8685662069783195,314.50348956519724,20,0,2,6,5.657154678171572,1.9254418007906722
Takoradi,2025-02-06,1.606580613670829,26.232523892160025,64.55904195170703,0.5183564717415333,814.5595762440315,14,0,3,6,3.1802793894482093,-1.5736987757773804
Takoradi,2025-02-07,8.647144627595175,27.491108742483924,55.40909689781008,0.7373845030218256,537.8344891591805,22,0,3,6,4.796989948317609,3.8501546792775656
Accra,2025-02-08,2.755966503777051,30.70074519260633,53.05399630836855,0.6681616971351667,400.6409935779636,30,0,0,6,5.148072056001318,-2.392105552224267
Takoradi,2025-02-09,5.506327516026851,32.90270343284187,48.45637331767016,0.9602679425512772,196.1388936675916,17,0,3,6,4.6290048152674705,0.8773227007593807
Accra,2025-02-10,0.5020600864556289,19.92452904086065,42.48171193248281,0.5060015136363413,314.9606443632463,20,0,0,7,4.3528746834636705,-3.8508145970080414
Cape Coast,2025-02-11,4.888960345326871,20.94571244394831,56.100762934405545,0.7764074378591745,954.3530545803852,24,0,1,7,3.4133286128965947,1.4756317324302763
Kumasi,2025-02-12,3.005280689813925,18.71211070542692,61.58053489920132,0.870331790533313,374.5897181375739,23,0,2,7,3.475657159405813,-0.47037646959188795
Kumasi,2025-02-13,4.416800520333024,23.829900704465093,59.0337632998511,0.7425089937620206,251.97336043033175,19,0,2,7,3.2032754104823566,1.2135251098506674
Accra,2025-02-14,0.9196995746157896,27.331791872231676,55.84033072052641,0.5427015150813608,514.6055124894939,32,0,0,7,3.3076852825223964,-2.3879857079066067
Kumasi,2025-02-15,6.675606523742664,29.93667258294551,50.542539393032186,0.9862306950139512,376.3789690242238,19,0,2,7,3.7543468271263447,2.921259696616319
Takoradi,2025-02-16,9.931471316059389,24.620244881787382,66.08246191684968,0.7590052156880489,131.64332524407473,18,0,3,7,5.48589448368771,4.445576832371678
Tamale,2025-02-17,1.2214516334426968,23.40076238372578,46.82868080053415,0.8070931221595057,390.8306955514755,19,0,4,8,4.687057261965128,-3.4656056285224315
Accra,2025-02-18,0.5030510563140048,25.758789961243703,67.76027913843475,0.6183048913537537,589.6977615455216,20,0,0,8,4.582895132389683,-4.079844076075678
Kumasi,2025-02-19,0.1196122996578699,20.824285491849885,49.97782981073275,0.7417490425534019,596.5411348179703,22,0,2,8,2.943896576368484,-2.824284276710614
Accra,2025-02-20,5.135713440247937,35.44769360847387,52.47564762646965,0.7145747459791609,420.9030290591998,16,0,0,8,1.7449571074156214,3.390756332832315
Accra,2025-02-21,4.67092486661959,16.961694864409708,45.33214809384323,0.5374479210009919,502.57248062734055,9,0,0,8,2.6073254157098447,2.063599450909745
Tamale,2025-02-22,3.955977066917829,25.923702894478623,54.98597853114363,0.5530801767737337,968.9661264112898,17,0,4,8,3.4705569183608005,0.4854201485570284
Takoradi,2025-02-23,1.3194833147064442,35.1180310961482,69.75312458477978,0.9187362598093872,439.6136295072805,20,0,3,8,3.770524672122944,-2.4510413574165
Accra,2025-02-24,2.478913325326026,25.033999222799988,65.15628088443957,0.6199099761032951,332.4041319339847,26,0,0,9,3.1063246433924663,-0.6274113180664402
Kumasi,2025-02-25,4.51288023769661,24.049804824992528,69.78422112028035,0.5974791357493152,319.12033966008414,18,0,2,9,3.0668134861617213,1.4460667515348886
Cape Coast,2025-02-26,3.4335085749595797,23.212772885947864,65.22142545933936,0.7524557256250697,511.9881514337208,18,0,1,9,2.9361963631721593,0.49731221178742047
Accra,2025-02-27,22.02566581690663,24.09804159118796,48.96330171469631,0.8843735656812565,783.5681338452497,22,0,0,9,8.112741988722206,13.912923828184425
Accra,2025-02-28,0.7334580630766365,31.86424237338265,56.692107756724425,0.530973259289494,285.3893657696259,21,0,0,9,7.676378173159859,-6.942920110083222
Tamale,2025-03-01,5.939587812102318,13.940690443352466,52.19800870882537,0.7884039598191279,738.3665144266913,15,0,4,9,8.033055066761285,-2.093467254658967
Takoradi,2025-03-02,2.590248004051997,32.66716850648163,73.3057490403904,0.5596052214202867,119.03484101447468,29,0,3,9,7.82223992403439,-5.231991919982393
Cape Coast,2025-03-03,2.794826628258579,17.880214237749275,48.03211353573688,0.5182305254128092,477.0396801855514,22,0,1,10,3.0145301268723763,-0.21970349861379734
Kumasi,2025-03-04,6.322114307095265,23.666738353827927,68.93697689389111,0.5263719760811088,798.2785586825082,14,0,2,10,4.411694187877034,1.910420119218231
Cape Coast,2025-03-05,5.895362876599073,22.85377789850669,68.9295387010877,0.9170820541042206,404.8596601969883,17,0,1,10,4.400637954001223,1.4947249225978503
Kumasi,2025-03-06,23.69693403932185,27.9427663488536,78.29620201716088,0.5589862418140308,607.3633913008596,15,0,2,10,9.677309462818684,14.019624576503166
Takoradi,2025-03-07,0.6870906206829155,17.009378240581263,55.90313407370503,0.522575682206146,284.4813095433197,18,0,3,10,9.150375460924769,-8.463284840241853
Kumasi,2025-03-08,0.5496862502032771,27.310863330409717,67.12322159580162,0.7189499435714561,767.7958520135551,21,0,2,10,7.707268446701772,-7.1575821964984945
Tamale,2025-03-09,6.442913828367711,35.12154811643426,82.81651836538842,0.9219967359710124,147.05119294188364,17,0,4,10,7.844156184643931,-1.40124235627622
Tamale,2025-03-10,4.318336252339902,18.184129977035948,53.82358323066303,0.631204188244651,867.2883803879503,26,0,4,11,2.9995067378984452,1.318829514441457
Tamale,2025-03-11,1.6021329622501308,25.94853083805198,44.6495975246764,0.7108563087629582,278.37674777950133,18,0,4,11,3.228267323290249,-1.6261343610401182
Tamale,2025-03-12,0.4137534367389873,21.69008911101696,41.19989966092236,0.5199612662818756,886.9582285374977,18,0,4,11,3.1942841199241765,-2.780530683185189
Cape Coast,2025-03-13,0.4477543553195396,27.12943603096518,67.12712028861331,0.7245392570674379,417.2763171704656,21,0,1,11,1.6954942516621339,-1.2477398963425943
Takoradi,2025-03-14,11.230592562327946,25.09573888707876,41.168497919414165,0.7888065403185669,750.4152170270379,16,0,3,11,3.4235583291591447,7.807034233168801
Kumasi,2025-03-15,1.0651451592998202,21.79256545477845,56.27680947062077,0.7854535268760724,387.3027680075696,24,0,2,11,3.289311378421567,-2.224166219121747
Kumasi,2025-03-16,1.953164964737904,27.43936142435537,64.37313187038961,0.6662133460871826,915.3205041111828,13,0,2,11,3.6741642604212963,-1.7209992956833924
Tamale,2025-03-17,1.2851591504781663,34.021740548933714,61.85175536829914,0.6577665903315677,213.97341296653693,23,0,4,12,3.883515459210953,-2.598356308732787
Tamale,2025-03-18,2.192496174052104,24.045481041363505,64.25444864184172,0.5533118094682989,260.6678103453388,22,0,4,12,1.6239913621419924,0.5685048119101117
Accra,2025-03-19,0.3597568036581491,28.59878971074091,62.22289855800854,0.6833991603231342,543.7271126429221,23,0,0,12,1.4476442732315746,-1.0878874695734255
Takoradi,2025-03-20,3.660061610127674,18.53363521064418,72.78865813313394,0.5497473344364823,173.74459513433152,18,0,3,12,1.8743684345790173,1.7856931755486567
Cape Coast,2025-03-21,0.3500342318872068,20.21781811590996,50.476836192612026,0.8832979723560258,276.38216623158576,16,0,1,12,1.6405872049312773,-1.2905529730440706
Kumasi,2025-03-22,8.05611021079626,27.362031389401885,53.23004861541469,0.983137148874093,949.3897439908128,27,0,2,12,3.1064907141173164,4.949619496678944
Accra,2025-03-23,1.3309865384210302,32.420580142679825,52.27340554729176,0.9850372283333536,978.8406950330984,19,0,0,12,3.3492981478080366,-2.0183116093870064
Accra,2025-03-24,3.882773455742973,26.7780667439283,68.3019181186261,0.9325355496876968,438.6333963973797,21,0,0,13,3.4049761092118613,0.4777973465311116
Kumasi,2025-03-25,10.604614082448707,23.434709847384227,69.00398588395063,0.8003960746698096,930.957418912542,12,0,2,13,5.968621071852237,4.63599301059647
Cape Coast,2025-03-26,5.261660202051321,24.99645702711677,64.51225319318507,0.8504328486219399,590.3422081060885,24,0,1,13,5.270008569666001,-0.008348367614680718
Accra,2025-03-27,3.8066781628736575,18.74796133015141,71.83493666889927,0.642602901340207,342.7682192863904,25,0,0,13,5.888931475779158,-2.0822533129055003
Accra,2025-03-28,1.9602802124207304,28.022576631776836,48.21959132623619,0.8153852100863104,732.1588489725387,22,0,0,13,5.408308164948597,-3.4480279525278665
Takoradi,2025-03-29,2.024840506119234,29.41166531161705,76.67224111551137,0.7278247747199387,693.0116259173715,21,0,3,13,3.2633647708662292,-1.2385242647469954
Cape Coast,2025-03-30,5.53554575284868,22.7395483358346,75.23238621712258,0.7410086698884663,990.21278719786,18,0,1,13,3.331836158565569,2.203709594283111
Accra,2025-03-31,25.69748337353652,22.649789261202493,67.35621997245747,0.878888280187579,338.54255866835496,12,0,0,14,8.804537461231284,16.892945912305237
Cape Coast,2025-04-01,5.421168634826156,26.329391148260243,77.8179890877106,0.6409591777986259,704.8535523955619,20,0,1,14,9.669759566832642,-4.248590932006486
Kumasi,2025-04-02,4.0797775548399065,22.816401319797023,43.43376792322226,0.6590198058472599,146.8213795265022,20,0,2,14,10.183493829012809,-6.1037162741729025
Tamale,2025-04-03,6.558727620964056,24.669336926870887,54.75551863737349,0.9623208955643184,202.28143482704743,19,0,4,14,10.439289296041654,-3.8805616750775975
Accra,2025-04-04,3.1293646399120445,35.49860894583258,52.64696539318048,0.5281121474254862,103.52653745598394,26,0,0,14,4.797259612635535,-1.6678949727234902
Takoradi,2025-04-05,0.3101342174160877,23.76487149627002,67.21479323757343,0.7428171492066702,999.5146129537058,21,0,3,14,3.5195010082830174,-3.2093667908669294
Kumasi,2025-04-06,4.131071300719805,23.20829923989389,49.498592603978544,0.9564004002039308,822.04632743273,19,0,2,14,3.5323244447529927,0.5987468559668123
Cape Coast,2025-04-07,15.806017136476676,21.762290971824203,67.57495149337485,0.8051815039090785,808.0507132601867,12,0,1,15,5.844146823631148,9.961870312845528
Kumasi,2025-04-08,0.9636958147035176,28.72095985749968,73.70536143996713,0.773203537106066,558.7534677593617,12,0,2,15,5.302729617329016,-4.339033802625498
Accra,2025-04-09,5.855993792341289,24.09387913390949,66.95202900084,0.6248720896146776,370.0603746148959,22,0,0,15,6.689194511060316,-0.8332007187190271
Cape Coast,2025-04-10,1.1215567187112898,21.753134808392872,62.83751023661501,0.6716377445322241,236.13785601640836,24,0,1,15,5.936815865558188,-4.815259146846898
Tamale,2025-04-11,3.837497130132233,31.60652016136506,50.121266590992505,0.9260242079023464,356.2072649618173,23,0,4,15,2.9446858639720768,0.8928112661601562
Kumasi,2025-04-12,0.5083724185118045,32.098015022568184,51.53149033874635,0.7796090658842291,438.3740997362252,9,0,2,15,2.8308550149241483,-2.322482596412344
Accra,2025-04-13,2.992558289229404,21.997882171306475,72.49618905296667,0.75737109687839,780.6790872822646,15,0,0,15,2.114996139146177,0.8775621500832269
Takoradi,2025-04-14,7.056283292712283,15.66730024319692,67.79349003905332,0.5497898567700145,585.6956100128372,19,0,3,16,3.5986777826464253,3.457605510065858
Cape Coast,2025-04-15,2.1352688074272708,30.03756844918461,59.60980480622456,0.5080140782275615,169.7352638999344,20,0,1,16,3.173120701970185,-1.0378518945429143
Kumasi,2025-04-16,5.466806364380442,21.57685087119998,55.8209045423411,0.9818425943435244,116.22610806302102,19,0,2,16,4.4127291884373445,1.0540771759430978
Kumasi,2025-04-17,7.934713214581751,28.953127995813844,39.74192126888623,0.6884930836434209,192.09896158065683,26,0,2,16,5.6482679197754315,2.2864452948063194
Tamale,2025-04-18,13.098673463521044,15.149480911440822,49.291475813155614,0.8016065310497522,469.4488423276414,14,0,4,16,7.158865462477621,5.939808001043422
Tamale,2025-04-19,1.3370584385777782,29.462986691496543,79.11419087139723,0.5398575365936424,939.8736253441164,16,0,4,16,6.959312870265248,-5.62225443168747
Takoradi,2025-04-20,2.548430664572674,18.944140353596094,47.195444289975335,0.8415571428615233,673.6622330882994,26,0,3,16,6.229718945313306,-3.681288280740632
Takoradi,2025-04-21,0.826826726612014,28.653820595332625,61.89479821221081,0.9662833543529804,821.6433098879636,23,0,3,17,4.452747323320872,-3.625920596708858
Accra,2025-04-22,24.453274810240277,25.07136533918217,70.07443973195198,0.7878326264987099,519.7371350540936,24,0,0,17,7.29139766000068,17.161877150239597
Accra,2025-04-23,13.08654548579286,20.230302903016774,47.450773319977074,0.5630576611877053,425.4994748755385,24,0,0,17,10.22876942180445,2.8577760639884087
Takoradi,2025-04-24,3.882177993995613,22.964818435366094,61.84710474781083,0.7908607637367384,197.5603354449605,29,0,3,17,10.562206254160184,-6.680028260164571
Takoradi,2025-04-25,9.226854960309858,28.431592284783505,69.37915537510655,0.8831736065523261,888.3397199675844,19,0,3,17,12.662213312584647,-3.4353583522747897
Cape Coast,2025-04-26,3.679834776491431,25.52947226557617,60.1249932190725,0.7032082682870093,804.8440261251126,25,0,1,17,7.468853304147435,-3.789018527656004
Tamale,2025-04-27,4.885324243108654,27.922064902362425,88.68403055666768,0.939918873970734,251.3062878379526,15,0,4,17,5.418547993476383,-0.5332237503677293
Accra,2025-04-28,0.466744897715109,34.88220292257743,43.31400741121804,0.8243414766786823,561.0345074886345,25,0,0,18,4.564689719406258,-4.097944821691149
Tamale,2025-04-29,7.038007175778694,17.178791941444743,70.5872852988388,0.9496244591446013,538.6373271291204,20,0,4,18,4.017477773273466,3.020529402505228
Tamale,2025-04-30,0.6831866761445355,33.08606287484312,58.27198262603535,0.8117526556236686,662.5823974178758,25,0,4,18,3.2683157481867426,-2.585129072042207
Takoradi,2025-05-01,8.745443674676697,25.521779687616064,67.71920154836675,0.5656439860024121,951.5682045921352,25,0,3,18,4.233345606078753,4.512098068597943
Cape Coast,2025-05-02,7.616945335093326,20.50607975838436,64.41307151699246,0.6548458555525946,621.7942975862317,15,0,1,18,6.020895715423308,1.5960496196700182
Kumasi,2025-05-03,6.167775345468045,18.348431871305053,52.668438028900034,0.6008974741262285,586.1955401007567,17,0,2,18,5.803337757845645,0.3644375876224002
Cape Coast,2025-05-04,0.1841518402577656,24.054398046114837,62.2899639245934,0.9544132488584312,145.29063964119754,10,0,1,18,5.678579048873953,-5.494427208616187
Cape Coast,2025-05-05,1.8057702002577507,29.6082505596223,41.42098548601713,0.8802000336437413,156.61672841622155,25,0,1,19,3.9436606802692165,-2.1378904800114658
Tamale,2025-05-06,1.5266006958956373,24.362254398112327,66.03247500571393,0.838199184455003,268.61211219411,16,0,4,19,2.4210745204697943,-0.894473824574157
Cape Coast,2025-05-07,2.232501310097585,32.55577465123674,62.98158465990526,0.6504831598158108,129.22369452257345,20,0,1,19,1.4372560116271793,0.7952452984704057
Accra,2025-05-08,0.4586182028618881,17.744121549742204,66.38660168643102,0.5920223860251068,769.0176060130111,19,0,0,19,1.5058726022782098,-1.0472543994163217
Tamale,2025-05-09,13.81975650446037,24.93955526076973,70.5811832508715,0.878225543994456,750.9972735945669,22,0,4,19,4.509369178328865,9.310387326131504
Accra,2025-05-10,4.034965093815908,18.738032777934404,63.67619840209711,0.7370789729395398,222.45061098847864,15,0,0,19,5.136460277808932,-1.1014951839930243
Kumasi,2025-05-11,1.8229906097380109,26.81815941312484,61.48089419798277,0.6128947760753145,852.4710107157529,19,0,2,19,5.034082602719038,-3.211091992981027
Tamale,2025-05-12,2.529037155532996,29.4344369504865,51.18931663338708,0.8083109890826375,239.3074313615008,21,0,4,20,5.551687340886816,-3.02265018535382
Kumasi,2025-05-13,2.963818011213151,22.89619103159473,52.87779236350949,0.520166926069226,371.0580282976229,15,0,2,20,2.8377027175750107,0.12611529363814045
Tamale,2025-05-14,4.58888835110396,11.97893071686433,71.86734620177332,0.6630851270641267,324.0792092452285,21,0,4,20,2.976183531897024,1.612704819206936
Takoradi,2025-05-15,3.625041260227198,25.99474073398247,74.36335405705978,0.7342784972955674,435.076388715743,20,0,3,20,3.426696194519321,0.19834506570787713
Cape Coast,2025-05-16,12.590785232588232,27.183692758667547,57.61889563687946,0.573979167054703,329.1973893009657,22,0,1,20,5.94213321378313,6.648652018805102
Takoradi,2025-05-17,3.435462564603948,27.021473774808488,60.46002747253274,0.9923272387954198,540.0558337946068,17,0,3,20,6.060044352130829,-2.624581787526881
Kumasi,2025-05-18,24.241316326801176,31.17891095911077,50.95385625006234,0.6045486822948072,466.6670932192169,21,0,2,20,10.973151346055133,13.268164980746043
Cape Coast,2025-05-19,9.533325566641402,19.64473160175476,71.72756845267445,0.5651765650216327,987.912541701394,21,0,1,21,12.450222422658683,-2.9168968560172814
Tamale,2025-05-20,1.1691934191971594,28.401080527252248,66.65416823691778,0.6017674369434483,150.3337151154031,24,0,4,21,9.594824469310915,-8.425631050113756
Cape Coast,2025-05-21,13.338997302944271,30.96253756238988,79.4121743646375,0.8845305665798622,227.96323874861645,21,0,1,21,12.070708153895996,1.2682891490482753
Accra,2025-05-22,0.6185638975497147,16.107062079967417,51.21676922820261,0.7127528296359213,147.54330451774223,20,0,0,21,6.16502004658313,-5.546456149033416
Cape Coast,2025-05-23,8.503647870053628,26.598259129594886,56.21992100981783,0.782707969876269,663.2570754841382,21,0,1,21,5.9076006224361866,2.5960472476174417
Accra,2025-05-24,2.395208093335486,22.479100844961643,62.314459225255725,0.5105045784931803,149.05834967234762,19,0,0,21,6.214104290970768,-3.8188961976352824
Cape Coast,2025-05-25,10.51761884121618,24.59238663449177,66.4648953772577,0.5172156542866573,852.795763638511,20,0,1,21,5.508759675538746,5.008859165677434
Accra,2025-05-26,10.126914595778134,26.73838241769168,57.84332362452368,0.722912774913508,560.744767613735,18,0,0,22,7.88584735009585,2.2410672456822835
